target_id	length	eff_length	est_counts	tpm
ENST00000614171.1	374	51.5432	0	0
ENST00000390376.2	341	81.9955	0	0
ENST00000390375.2	384	50.5073	0	0
ENST00000390374.3	392	54.2573	0	0
ENST00000390373.2	344	82	0	0
ENST00000390368.2	410	67.8675	0	0
ENST00000426318.2	395	56.1278	0	0
ENST00000390367.3	364	60.5732	0	0
ENST00000632512.1	455	108.407	2.5	2.18134
ENST00000535880.2	425	80.3726	0	0
ENST00000390464.2	353	76.4159	0	0
ENST00000390465.2	395	56.1278	0	0
ENST00000390460.1	327	79.442	0	0
ENST00000390455.3	537	190.211	1	0.497284
ENST00000390453.1	343	82.2878	1	1.14949
ENST00000617639.1	406	64.6654	0	0
ENST00000390447.3	467	120.25	7	5.5062
ENST00000617347.1	406	64.6654	0	0
ENST00000390431.3	338	82.4807	0	0
ENST00000390394.3	413	70.4103	1.5	2.01509
ENST00000390467.3	317	77.3705	0	0
ENST00000390450.3	464	117.25	0	0
ENST00000390449.3	343	82.2878	0	0
ENST00000390444.1	329	80.3006	2	2.35587
ENST00000390442.3	399	58.8765	2	3.21313
ENST00000390438.2	469	122.25	1.10496	0.854946
ENST00000632829.1	411	68.7526	0	0
ENST00000390397.2	381	50.038	0	0
ENST00000390362.1	343	82.2878	0	0
ENST00000390381.3	652	305.211	6	1.85948
ENST00000390399.3	387	51.5985	5	9.16585
ENST00000611520.1	428	82.9888	0	0
ENST00000390364.3	412	69.564	1	1.35974
ENST00000390441.2	394	55.444	0	0
ENST00000632432.1	406	64.6654	0	0
ENST00000557168.1	337	82.1067	0	0
ENST00000390456.3	341	81.9955	0	0
ENST00000634605.1	394	55.444	0	0
ENST00000634383.1	424	79.4785	0	0
ENST00000390392.3	455	108.407	2.5	2.18134
ENST00000390454.2	403	62.249	0	0
ENST00000390452.2	365	59.6238	0	0
ENST00000621643.1	102	29	0	0
ENST00000620569.1	409	67.0664	0	0
ENST00000611787.1	392	54.2573	0	0
ENST00000390377.1	347	80.4438	0	0
ENST00000390466.1	331	80.4759	0	0
ENST00000390461.2	349	78.7913	1	1.2005
ENST00000390446.3	440	93.8466	0	0
ENST00000390443.3	561	214.211	13	5.74039
ENST00000390437.2	445	98.6633	0	0
ENST00000542354.1	392	54.2573	7	12.2034
ENST00000390393.3	552	205.211	4.5	2.07421
ENST00000390387.3	391	53.6	0	0
ENST00000455382.2	421	77.0717	2	2.45457
ENST00000547918.2	380	49.8909	0	0
ENST00000390439.2	410	67.8675	0	0
ENST00000390433.1	340	81.9265	0	0
ENST00000390432.2	379	49.7697	4	7.60213
ENST00000390430.2	473	126.238	0	0
ENST00000390429.3	337	82.1067	0	0
ENST00000390427.3	352	78.1611	0	0
ENST00000390426.2	395	56.1278	14	23.5934
ENST00000631835.1	421	77.0717	0	0
ENST00000620773.1	347	80.4438	0	0
ENST00000390469.2	520	173.211	0	0
ENST00000390445.2	484	137.225	3	2.06789
ENST00000390434.3	566	219.211	16.895	7.29016
ENST00000390428.3	404	63.0676	0	0
ENST00000633283.1	387	51.5985	5	9.16585
ENST00000619125.2	364	60.5732	2.5	3.90391
ENST00000634198.1	402	61.3552	1.5	2.31249
ENST00000633092.1	381	50.038	0	0
ENST00000632638.1	552	205.211	4.5	2.07421
ENST00000631663.1	344	82	0	0
ENST00000631824.1	406	64.6654	0	0
ENST00000390340.2	463	116.262	0	0
ENST00000390345.2	688	341.211	38.6634	10.7181
ENST00000633384.1	652	305.211	6	1.85948
ENST00000633842.1	347	80.4438	9	10.5825
ENST00000633796.1	374	51.5432	0	0
ENST00000633265.1	392	54.2573	0	0
ENST00000631511.1	386	51.2224	0	0
ENST00000632216.1	384	50.5073	0	0
ENST00000633072.1	410	67.8675	0	0
ENST00000634176.1	364	60.5732	0	0
ENST00000632308.1	380	49.8909	0	0
ENST00000631557.1	401	60.5786	0	0
ENST00000610439.4	381	50.038	3	5.67103
ENST00000631559.1	428	82.9888	0	0
ENST00000633244.1	347	80.4438	0	0
ENST00000444775.2	1735	1388.21	1	0.0681373
ENST00000390346.2	537	190.211	4	1.98914
ENST00000633790.1	343	82.2878	0	0
ENST00000631548.1	347	80.4438	0	0
ENST00000632425.1	407	65.4167	0	0
ENST00000633963.1	390	52.9713	0	0
ENST00000426402.2	544	197.211	11.3366	5.43739
ENST00000632248.1	412	69.564	1	1.35974
ENST00000633328.1	390	52.9713	0	0
ENST00000633696.1	544	197.211	0	0
ENST00000633292.1	409	67.0664	0	0
ENST00000632560.1	347	80.4438	0	0
ENST00000390348.2	465	118.25	0	0
ENST00000390344.2	552	205.211	3	1.3828
ENST00000632187.1	350	78.6399	0	0
ENST00000632016.1	392	54.2573	0	0
ENST00000631427.1	455	108.407	0	0
ENST00000632148.1	424	79.4785	0	0
ENST00000631392.1	386	51.2224	0	0
ENST00000633472.1	365	59.6238	0	0
ENST00000631882.1	397	57.2751	0	0
ENST00000633575.1	395	56.1278	0	0
ENST00000631639.1	478	131.225	0	0
ENST00000634111.1	392	54.2573	0	0
ENST00000631471.1	344	82	0	0
ENST00000632021.1	347	80.4438	0	0
ENST00000634123.1	343	82.2878	0	0
ENST00000390343.2	468	121.25	0	0
ENST00000390341.2	512	165.211	53	30.3443
ENST00000634093.1	344	82	0	0
ENST00000379435.3	416	73.0293	0	0
ENST00000633313.1	347	80.4438	0	0
ENST00000632713.1	373	51.8592	0	0
ENST00000632422.1	391	53.6	0	0
ENST00000632828.1	421	77.0717	0	0
ENST00000615270.1	1295	948.211	0	0
ENST00000504970.1	935	588.211	0	0
ENST00000649616.1	940	593.211	0	0
ENST00000332217.5	990	643.211	0	0
ENST00000568934.1	921	574.211	0	0
ENST00000541415.2	2778	2431.21	0	0
ENST00000622436.1	921	574.211	0	0
ENST00000472952.3	1239	892.211	0	0
ENST00000607853.6	1684	1337.21	2.52867	0.178868
ENST00000619390.1	1504	1157.21	5.33087	0.435738
ENST00000618719.2	692	345.211	0	0
ENST00000629682.2	1576	1229.21	0	0
ENST00000620741.3	1738	1391.21	0	0
ENST00000627911.2	1363	1016.21	14.8148	1.37897
ENST00000625994.1	573	226.211	0	0
ENST00000628872.1	564	217.211	0	0
ENST00000617651.4	1734	1387.21	0	0
ENST00000616376.1	1504	1157.21	0	0
ENST00000616914.1	1295	948.211	0	0
ENST00000641557.1	3409	3062.21	2	0.0617782
ENST00000641057.1	3463	3116.21	0	0
ENST00000394191.3	1045	698.211	0	0
ENST00000429239.1	925	578.211	0	0
ENST00000641710.1	606	259.211	0	0
ENST00000641031.1	462	115.262	0	0
ENST00000615996.1	1563	1216.21	0	0
ENST00000446393.2	4888	4541.21	0	0
ENST00000641506.1	4376	4029.21	31.3793	0.736653
ENST00000649376.1	279	67.827	0	0
ENST00000611873.1	1112	765.211	0	0
ENST00000641246.2	318	77.4593	0	0
ENST00000514827.2	1712	1365.21	0	0
ENST00000634967.1	1493	1146.21	0	0
ENST00000634680.1	1421	1074.21	0	0
ENST00000606380.2	1637	1290.21	0	0
ENST00000616270.4	1132	785.211	0	0
ENST00000642324.1	3595	3248.21	4.01124	0.116808
ENST00000438700.8	2528	2181.21	0	0
ENST00000622555.1	1720	1373.21	0	0
ENST00000627256.2	14829	14482.2	5.71591	0.0373328
ENST00000628539.1	656	309.211	0.0689984	0.0211069
ENST00000626903.1	404	63.0676	0	0
ENST00000629229.1	553	206.211	0	0
ENST00000621433.1	8003	7656.21	0	0
ENST00000377712.3	765	418.211	4	0.9047
ENST00000637675.1	546	199.211	0	0
ENST00000502411.5	566	219.211	0	0
ENST00000496692.6	554	207.211	0	0
ENST00000466542.6	1070	723.211	0	0
ENST00000465075.6	769	422.211	0	0
ENST00000473530.6	1632	1285.21	94.1428	6.92871
ENST00000473712.6	567	220.211	0	0
ENST00000482226.2	527	180.211	0	0
ENST00000467903.5	1101	754.211	128.425	16.1063
ENST00000507374.5	553	206.211	0	0
ENST00000508651.1	542	195.211	37.8361	18.3334
ENST00000611236.1	958	611.211	0	0
ENST00000543859.5	1507	1160.21	56.5638	4.6115
ENST00000339924.12	1608	1261.21	0	0
ENST00000391729.1	677	330.211	0	0
ENST00000457194.6	1984	1637.21	15.3598	0.887401
ENST00000429712.5	1313	966.211	0	0
ENST00000493176.1	545	198.211	6.18534	2.95173
ENST00000420396.3	1240	893.211	0	0
ENST00000424348.1	959	612.211	0	0
ENST00000402588.6	937	590.211	0	0
ENST00000634759.1	1184	837.211	0	0
ENST00000621118.4	1112	765.211	27.4451	3.39253
ENST00000621713.1	1240	893.211	0	0
ENST00000619141.4	900	553.211	0	0
ENST00000621830.1	677	330.211	0	0
ENST00000425829.2	947	600.211	0	0
ENST00000622207.2	1030	683.211	0	0
ENST00000418689.1	945	598.211	0	0
ENST00000579578.6	1482	1135.21	0	0
ENST00000586762.2	590	243.211	0	0
ENST00000588823.1	622	275.211	0	0
ENST00000611850.4	1407	1060.21	0	0
ENST00000591655.3	1456	1109.21	0	0
ENST00000626647.1	2737	2390.21	0	0
ENST00000618570.1	1185	838.211	0	0
ENST00000610808.1	1322	975.211	0	0
ENST00000573400.1	939	592.211	0	0
ENST00000553483.3	931	584.211	0	0
ENST00000445557.1	926	579.211	0	0
ENST00000553765.2	945	598.211	15	2.37179
ENST00000439431.3	2898	2551.21	0	0
ENST00000627926.2	12809	12462.2	5.45357	0.0413929
ENST00000630506.1	656	309.211	0.0689984	0.0211069
ENST00000630053.1	404	63.0676	0	0
ENST00000626712.1	553	206.211	0	0
ENST00000619759.1	8003	7656.21	11.5545	0.142751
ENST00000435756.2	944	597.211	0	0
ENST00000440231.1	985	638.211	0	0
ENST00000641465.1	2883	2536.21	0	0
ENST00000631283.1	936	589.211	0	0
ENST00000522175.7	1931	1584.21	0	0
ENST00000519951.2	2268	1921.21	0	0
ENST00000508166.5	2164	1817.21	0	0
ENST00000503442.1	1232	885.211	0	0
ENST00000511446.2	2018	1671.21	0	0
ENST00000504802.1	600	253.211	0	0
ENST00000508264.1	727	380.211	0	0
ENST00000613293.4	1233	886.211	0	0
ENST00000610628.4	2154	1807.21	0	0
ENST00000613512.4	1451	1104.21	0	0
ENST00000458137.5	1166	819.211	0	0
ENST00000375726.6	1306	959.211	0	0
ENST00000447913.5	819	472.211	0	0
ENST00000446862.5	1196	849.211	0	0
ENST00000441710.5	1168	821.211	0	0
ENST00000433738.5	709	362.211	6	1.56686
ENST00000448103.5	1071	724.211	0	0
ENST00000417998.5	1401	1054.21	0	0
ENST00000494737.5	961	614.211	0	0
ENST00000508062.1	774	427.211	0	0
ENST00000422698.6	1685	1338.21	0	0
ENST00000574062.5	1655	1308.21	0	0
ENST00000575319.1	1738	1391.21	0	0
ENST00000576465.1	573	226.211	0.469632	0.196374
ENST00000573762.1	564	217.211	0	0
ENST00000614621.4	1504	1157.21	0	0
ENST00000619036.2	1734	1387.21	0	0
ENST00000571766.2	994	647.211	0	0
ENST00000613379.1	1322	975.211	0	0
ENST00000419783.2	1151	804.211	194.046	22.8231
ENST00000419349.2	1135	788.211	116.317	13.9586
ENST00000643797.1	708	361.211	0	0
ENST00000646881.1	589	242.211	3.87179	1.51202
ENST00000496791.1	580	233.211	0	0
ENST00000620890.1	897	550.211	430.765	74.0545
ENST00000435101.1	692	345.211	0	0
ENST00000358097.8	1655	1308.21	0	0
ENST00000433992.2	1740	1393.21	0	0
ENST00000610593.4	1363	1016.21	2.601	0.242101
ENST00000424775.1	573	226.211	0.469632	0.196374
ENST00000435688.1	564	217.211	0	0
ENST00000614967.4	1504	1157.21	0	0
ENST00000612115.1	1734	1387.21	0	0
ENST00000633377.1	1609	1262.21	0.355769	0.026661
ENST00000633062.1	1329	982.211	6.91129	0.665571
ENST00000632233.1	1606	1259.21	8.73294	0.655998
ENST00000570683.3	948	601.211	0	0
ENST00000621991.4	1256	909.211	0	0
ENST00000619816.1	677	330.211	0	0
ENST00000534447.5	5330	4983.21	26.0108	0.493725
ENST00000534142.5	2012	1665.21	20.6936	1.17546
ENST00000533478.5	5669	5322.21	0	0
ENST00000525539.5	7379	7032.21	0	0
ENST00000530363.5	1608	1261.21	13.4113	1.00583
ENST00000299598.11	5818	5471.21	3.04981	0.0527266
ENST00000529079.1	574	227.211	0	0
ENST00000531391.5	1488	1141.21	0	0
ENST00000526632.5	2006	1659.21	0	0
ENST00000527937.1	4165	3818.21	0	0
ENST00000529791.1	552	205.211	0	0
ENST00000337114.8	3427	3080.21	0	0
ENST00000523857.5	3818	3471.21	0	0
ENST00000521053.5	3830	3483.21	0	0
ENST00000430863.5	4164	3817.21	0	0
ENST00000521161.5	613	266.211	0	0
ENST00000621837.1	4164	3817.21	0	0
ENST00000645657.1	2898	2551.21	0	0
ENST00000634782.1	692	345.211	2.47818	0.67903
ENST00000634785.1	1655	1308.21	6.52058	0.471464
ENST00000635170.1	1740	1393.21	0	0
ENST00000635588.1	1363	1016.21	2.601	0.242101
ENST00000635275.1	573	226.211	0.469632	0.196374
ENST00000634356.1	564	217.211	0	0
ENST00000635668.1	1504	1157.21	0	0
ENST00000635135.1	1734	1387.21	0	0
ENST00000638472.1	1608	1261.21	0	0
ENST00000640926.1	677	330.211	0	0
ENST00000638933.1	1608	1261.21	0	0
ENST00000639960.1	677	330.211	0	0
ENST00000638401.1	1608	1261.21	0	0
ENST00000640180.1	677	330.211	0	0
ENST00000639581.1	1608	1261.21	0	0
ENST00000639095.1	677	330.211	0	0
ENST00000618023.5	1608	1261.21	0	0
ENST00000639404.1	677	330.211	0	0
ENST00000640635.2	1608	1261.21	0	0
ENST00000640257.2	677	330.211	0	0
ENST00000633705.1	760	413.211	18.4114	4.21459
ENST00000611116.1	976	629.211	668	100.42
ENST00000390477.2	720	373.211	202	51.1961
ENST00000622053.4	755	408.211	1534.91	355.663
ENST00000632136.1	760	413.211	2.30143	0.526824
ENST00000466254.1	758	411.211	153.377	35.2806
ENST00000443402.6	2730	2383.21	56.2051	2.23076
ENST00000436911.6	1013	666.211	126.795	18.0024
ENST00000390565.1	52	53	0	0
ENST00000390326.2	33	34	0	0
ENST00000390239.2	37	38	1	2.48918
ENST00000463911.1	49	50	0	0
ENST00000488476.1	49	50	0	0
ENST00000461719.1	46	47	1.08505	2.18369
ENST00000633896.1	50	51	0	0
ENST00000390560.2	61	62	0	0
ENST00000390238.2	38	39	8	19.4029
ENST00000390328.2	70	71	0	0
ENST00000390564.2	52	53	0	0
ENST00000390242.2	38	39	0	0
ENST00000390241.3	39	40	0	0
ENST00000634062.1	52	53	0	0
ENST00000390240.2	38	39	9	21.8282
ENST00000390320.2	127	19.8831	6	28.5435
ENST00000390322.2	175	32.6066	0	0
ENST00000390324.2	176	32.6425	2	5.79545
ENST00000633501.1	51	52	12.915	23.4925
ENST00000631521.1	48	49	0	0
ENST00000390327.2	72	73	0	0
ENST00000390330.2	46	47	0	0
ENST00000631705.1	63	64	0	0
ENST00000632178.1	53	54	0	0
ENST00000641095.1	2594	2247.21	84.6092	3.56134
ENST00000390545.3	1116	769.211	93.3292	11.4766
ENST00000641978.1	2597	2250.21	13.8445	0.58196
ENST00000390543.3	1119	772.211	92.7134	11.3566
ENST00000641420.1	1485	1138.21	22.5426	1.87336
ENST00000390541.2	1412	1065.21	0	0
ENST00000390548.6	2619	2272.21	31.1145	1.29525
ENST00000390549.6	1128	781.211	4621.13	559.525
ENST00000390542.6	1022	675.211	1.02282	0.143285
ENST00000621803.2	1114	767.211	3095.73	381.67
ENST00000637539.2	1686	1339.21	365.179	25.7927
ENST00000390559.6	1485	1138.21	984.41	81.8076
ENST00000641837.1	1310	963.211	139.465	13.6957
ENST00000390547.3	1112	765.211	4102.84	507.159
ENST00000641136.1	2751	2404.21	124.937	4.91539
ENST00000390551.6	1268	921.211	72.8852	7.48377
ENST00000390556.6	1678	1331.21	28.612	2.03302
ENST00000613640.1	1155	808.211	37.776	4.42111
ENST00000497872.4	1320	973.211	63.9968	6.22002
ENST00000390539.2	1071	724.211	519.794	67.8901
ENST00000390331.3	441	94.8277	4.00944	3.99934
ENST00000390323.2	462	115.262	1658.93	1361.39
ENST00000390321.2	460	113.319	537.707	448.831
ENST00000390237.2	523	176.211	24544	13175.1
ENST00000390325.2	462	115.262	867.511	711.917
ENST00000633714.1	1112	765.211	4102.84	507.159
ENST00000626472.2	1485	1138.21	984.41	81.8076
ENST00000632774.1	1266	919.211	1355.78	139.512
ENST00000622473.2	1071	724.211	1131.05	147.726
ENST00000610670.2	1412	1065.21	142.457	12.65
ENST00000633698.1	1678	1331.21	28.612	2.03302
ENST00000631539.1	2619	2272.21	31.1145	1.29525
ENST00000631466.1	1128	781.211	4621.13	559.525
ENST00000631402.1	1022	675.211	1.02282	0.143285
ENST00000618981.2	1119	772.211	92.7134	11.3566
ENST00000390636.2	437	91.0323	1	1.03907
ENST00000390616.2	400	59.7672	0	0
ENST00000390609.3	432	86.4677	4.5	4.92265
ENST00000632950.2	410	67.8675	0	0
ENST00000620613.1	314	76.5013	0	0
ENST00000621595.1	312	75.7206	0	0
ENST00000633987.1	589	242.211	1.43446e-05	5.60187e-06
ENST00000617374.2	358	69.5518	0	0
ENST00000632209.1	353	76.4159	0	0
ENST00000438142.3	428	82.9888	0	0
ENST00000390601.3	473	126.238	0	0
ENST00000628219.1	534	187.211	0	0
ENST00000631869.1	353	76.4159	0	0
ENST00000633400.1	431	85.5717	2.94118	3.2511
ENST00000633299.1	417	73.7551	6	7.69483
ENST00000557788.2	353	76.4159	0	0
ENST00000468494.1	390	52.9713	2	3.57133
ENST00000622410.2	353	76.4159	0	0
ENST00000390256.2	406	64.6654	7	10.2392
ENST00000490686.1	378	50.0481	3.5	6.61486
ENST00000390627.3	571	224.211	5	2.10937
ENST00000390622.2	655	308.211	8.9985	2.76161
ENST00000390629.3	495	148.211	3	1.91461
ENST00000390615.2	431	85.5717	19.1176	21.1322
ENST00000390624.3	432	86.4677	5.5	6.01657
ENST00000390612.3	425	80.3726	0	0
ENST00000390605.2	410	67.8675	14	19.5122
ENST00000390604.2	425	80.3726	0	0
ENST00000631943.1	402	61.3552	0	0
ENST00000455737.2	417	73.7551	0	0
ENST00000390593.2	415	72.1199	0	0
ENST00000424969.2	587	240.211	0.999986	0.393769
ENST00000390639.2	405	63.864	0	0
ENST00000624687.1	411	68.7526	10.9046	15.0023
ENST00000390634.3	434	88.2483	0	0
ENST00000390611.2	381	50.038	0	0
ENST00000603660.1	431	85.5717	2.94118	3.2511
ENST00000390619.2	425	80.3726	2	2.35376
ENST00000390618.2	426	81.315	0	0
ENST00000615784.2	353	76.4159	0	0
ENST00000421835.2	350	78.6399	0	0
ENST00000632980.1	432	86.4677	0	0
ENST00000390318.2	403	62.249	0	0
ENST00000628287.1	466	119.25	21.9997	17.4501
ENST00000618644.2	385	50.9805	1.5	2.78309
ENST00000630493.1	369	54.9831	0	0
ENST00000610349.2	407	65.4167	20.4643	29.5903
ENST00000628968.1	374	51.5432	0	0
ENST00000618026.2	393	54.8699	0	0
ENST00000454421.2	431	85.5717	0	0
ENST00000627132.1	384	50.5073	4	7.4911
ENST00000462693.1	390	52.9713	2	3.57133
ENST00000390265.2	440	93.8466	0	0
ENST00000611734.1	324	78.4134	0	0
ENST00000448155.2	376	50.5087	42	78.6545
ENST00000390598.2	430	84.7006	23	25.6851
ENST00000390595.3	395	56.1278	0	0
ENST00000390283.2	414	71.2993	41	54.3925
ENST00000390630.3	457	110.353	0	0
ENST00000390610.2	411	68.7526	14	19.261
ENST00000390632.2	427	82.2319	6	6.90162
ENST00000390626.2	410	67.8675	14	19.5122
ENST00000433072.2	437	91.0323	0	0
ENST00000621503.1	303	75.8258	0	0
ENST00000390628.3	414	71.2993	0	0
ENST00000390625.3	439	92.9214	53	53.9511
ENST00000390603.2	437	91.0323	19	19.7423
ENST00000390597.3	378	50.0481	2	3.77992
ENST00000626108.1	353	76.4159	0	0
ENST00000390621.3	411	68.7526	0	0
ENST00000632099.1	353	76.4159	0	0
ENST00000390633.2	412	69.564	3.09545	4.209
ENST00000390607.2	430	84.7006	66	73.7051
ENST00000390602.3	430	84.7006	2	2.23349
ENST00000390594.3	417	73.7551	1	1.28247
ENST00000465170.1	398	58.1053	0	0
ENST00000480492.1	398	58.1053	3.5	5.69761
ENST00000434710.1	434	88.2483	5.99999	6.43109
ENST00000390617.2	366	57.7634	0	0
ENST00000390277.3	444	97.6927	0	0
ENST00000390278.3	373	51.8592	0	0
ENST00000468879.1	532	185.211	0	0
ENST00000471857.2	534	187.211	0	0
ENST00000443397.5	384	50.5073	4	7.4911
ENST00000604066.1	353	76.4159	3	3.71345
ENST00000629472.1	412	69.564	0	0
ENST00000627634.1	383	50.0724	0	0
ENST00000390297.3	467	120.25	0.000291421	0.000229231
ENST00000611391.1	376	50.5087	1	1.87273
ENST00000484817.1	390	52.9713	12.5	22.3208
ENST00000390270.2	445	98.6633	0	0
ENST00000492446.1	378	50.0481	0	0
ENST00000453673.3	353	76.4159	3	3.71345
ENST00000492167.1	400	59.7672	32	50.6439
ENST00000483158.1	392	54.2573	13.5	23.5351
ENST00000631826.1	411	68.7526	0	0
ENST00000632457.1	382	50.0773	0	0
ENST00000632630.1	432	86.4677	4.5	4.92265
ENST00000495489.1	398	58.1053	0.5	0.813944
ENST00000632296.1	432	86.4677	5.5	6.01657
ENST00000496168.1	532	185.211	16	8.17134
ENST00000338912.5	353	76.4159	0	0
ENST00000632173.1	434	88.2483	0	0
ENST00000631755.1	425	80.3726	0	0
ENST00000632977.1	395	56.1278	0	0
ENST00000390304.2	377	50.5485	4	7.48501
ENST00000390302.3	412	69.564	0	0
ENST00000390303.3	383	50.0724	0	0
ENST00000390305.2	380	49.8909	10	18.9592
ENST00000483379.1	532	185.211	1	0.510709
ENST00000474213.1	395	56.1278	0	0
ENST00000464162.1	380	49.8909	0.5	0.947958
ENST00000631710.1	433	87.3277	0	0
ENST00000631807.1	420	76.2293	0	0
ENST00000632719.1	425	80.3726	0	0
ENST00000390606.3	415	72.1199	0.5	0.655775
ENST00000390247.2	445	98.6633	0	0
ENST00000377032.5	371	52.803	0	0
ENST00000491977.1	390	52.9713	0	0
ENST00000612356.1	310	75.0309	0	0
ENST00000498435.1	382	50.0773	1	1.88886
ENST00000493819.1	409	67.0664	13	18.3349
ENST00000354689.6	294	74.998	0	0
ENST00000558425.2	288	71.6893	0	0
ENST00000620764.2	412	69.564	0	0
ENST00000633426.1	571	224.211	5	2.10937
ENST00000632614.1	414	71.2993	0	0
ENST00000632960.1	457	110.353	0	0
ENST00000619078.2	495	148.211	3	1.91461
ENST00000633833.1	402	61.3552	0	0
ENST00000390268.2	390	52.9713	1	1.78566
ENST00000509129.1	353	76.4159	0	0
ENST00000390243.2	538	191.211	79	39.08
ENST00000390271.2	371	52.803	0	0
ENST00000417279.3	396	56.5993	11	18.3832
ENST00000429992.2	332	80.3671	0	0
ENST00000560045.1	312	75.7206	0	0
ENST00000479981.1	378	50.0481	10	18.8996
ENST00000390252.2	442	95.8086	6	5.92362
ENST00000622028.1	353	76.4159	0	0
ENST00000632882.1	414	71.2993	0	0
ENST00000390309.2	377	50.5485	15	28.0688
ENST00000390307.2	409	67.0664	0	0
ENST00000390244.2	408	66.2424	0	0
ENST00000632211.1	439	92.9214	53	53.9511
ENST00000498574.1	398	58.1053	0	0
ENST00000630556.1	353	76.4159	3	3.71345
ENST00000390306.2	502	155.211	4	2.43769
ENST00000390287.2	365	59.6238	1	1.58643
ENST00000640991.1	351	78.2423	0	0
ENST00000436451.2	409	67.0664	0	0
ENST00000453166.2	396	56.5993	0	0
ENST00000558026.1	306	75.8842	0	0
ENST00000390313.3	356	73.1455	0	0
ENST00000390312.2	402	61.3552	18	27.7499
ENST00000425181.3	350	78.6399	0	0
ENST00000633602.1	439	92.9214	0	0
ENST00000614315.1	303	75.8258	0	0
