target_id	length	eff_length	est_counts	tpm
ENST00000390437.2	445	119.037	6	3.26925
ENST00000542354.1	392	78.0723	0	0
ENST00000390393.3	552	225.479	0	0
ENST00000390387.3	391	77.7076	0	0
ENST00000455382.2	421	97.1023	0	0
ENST00000547918.2	380	72.2508	0	0
ENST00000390439.2	410	89.0573	0	0
ENST00000390433.1	340	96.3554	0	0
ENST00000390432.2	379	71.7628	0	0
ENST00000390430.2	473	146.559	2	0.885106
ENST00000390429.3	337	96.2157	0	0
ENST00000390427.3	352	81.8752	0	0
ENST00000390426.2	395	79.7171	1	0.81363
ENST00000631835.1	421	97.1023	0	0
ENST00000620773.1	347	88.5555	0	0
ENST00000390469.2	520	193.479	0	0
ENST00000390445.2	484	157.499	1	0.411814
ENST00000390434.3	566	239.479	5	1.35419
ENST00000390428.3	404	85.6498	0	0
ENST00000633283.1	387	75.0337	2	1.72883
ENST00000619125.2	364	72.6475	0	0
ENST00000634198.1	402	84.4392	0	0
ENST00000633092.1	381	72.4903	0	0
ENST00000632638.1	552	225.479	0	0
ENST00000631663.1	344	93.296	0	0
ENST00000631824.1	406	86.5107	0	0
ENST00000390340.2	463	136.601	0	0
ENST00000390345.2	688	361.375	0	0
ENST00000633384.1	652	325.375	0	0
ENST00000633842.1	347	88.5555	0	0
ENST00000633796.1	374	70.994	0	0
ENST00000633265.1	392	78.0723	0	0
ENST00000631511.1	386	74.7312	0	0
ENST00000632216.1	384	74.0028	0.5	0.438228
ENST00000633072.1	410	89.0573	0	0
ENST00000634176.1	364	72.6475	0	0
ENST00000632308.1	380	72.2508	0	0
ENST00000631557.1	401	83.7248	0	0
ENST00000610439.4	381	72.4903	0	0
ENST00000631559.1	428	103.365	0	0
ENST00000633244.1	347	88.5555	0	0
ENST00000444775.2	1735	1408.37	0	0
ENST00000390346.2	537	210.479	0	0
ENST00000633790.1	343	94.3831	0	0
ENST00000631548.1	347	88.5555	0	0
ENST00000632425.1	407	87.1492	0	0
ENST00000633963.1	390	76.8503	0	0
ENST00000426402.2	544	217.479	0	0
ENST00000632248.1	412	90.371	0	0
ENST00000633328.1	390	76.8503	0	0
ENST00000633696.1	544	217.479	4.5	1.34206
ENST00000633292.1	409	88.3471	0	0
ENST00000632560.1	347	88.5555	0	0
ENST00000390348.2	465	138.601	0	0
ENST00000390344.2	552	225.479	8	2.30124
ENST00000632187.1	350	85.5272	0	0
ENST00000632016.1	392	78.0723	0	0
ENST00000631427.1	455	128.682	0	0
ENST00000632148.1	424	99.8415	0	0
ENST00000631392.1	386	74.7312	0	0
ENST00000633472.1	365	72.5196	0	0
ENST00000631882.1	397	80.9432	0	0
ENST00000633575.1	395	79.7171	16	13.0181
ENST00000631639.1	478	151.514	0	0
ENST00000634111.1	392	78.0723	0	0
ENST00000631471.1	344	93.296	0	0
ENST00000632021.1	347	88.5555	0	0
ENST00000634123.1	343	94.3831	0	0
ENST00000390343.2	468	141.574	0	0
ENST00000390341.2	512	185.499	5	1.74827
ENST00000634093.1	344	93.296	0	0
ENST00000379435.3	416	93.2922	0	0
ENST00000633313.1	347	88.5555	0	0
ENST00000632713.1	373	70.905	0	0
ENST00000632422.1	391	77.7076	0	0
ENST00000632828.1	421	97.1023	0	0
ENST00000615270.1	1295	968.375	0	0
ENST00000504970.1	935	608.375	0	0
ENST00000649616.1	940	613.375	0	0
ENST00000332217.5	990	663.375	0	0
ENST00000568934.1	921	594.375	0	0
ENST00000541415.2	2778	2451.37	0	0
ENST00000622436.1	921	594.375	0	0
ENST00000472952.3	1239	912.375	0	0
ENST00000607853.6	1684	1357.37	0	0
ENST00000619390.1	1504	1177.37	0	0
ENST00000618719.2	692	365.375	0	0
ENST00000629682.2	1576	1249.37	0	0
ENST00000620741.3	1738	1411.37	0	0
ENST00000627911.2	1363	1036.37	12.1056	0.757611
ENST00000625994.1	573	246.479	0	0
ENST00000628872.1	564	237.479	0.0912723	0.0249282
ENST00000617651.4	1734	1407.37	0	0
ENST00000616376.1	1504	1177.37	0	0
ENST00000616914.1	1295	968.375	0	0
ENST00000641557.1	3409	3082.37	10.7008	0.22517
ENST00000641057.1	3463	3136.37	0	0
ENST00000394191.3	1045	718.375	0	0
ENST00000429239.1	925	598.375	0	0
ENST00000641710.1	606	279.375	0	0
ENST00000641031.1	462	135.601	0	0
ENST00000615996.1	1563	1236.37	13.9544	0.732047
ENST00000446393.2	4888	4561.37	0	0
ENST00000641506.1	4376	4049.37	19.0991	0.305917
ENST00000649376.1	279	97.6947	0	0
ENST00000611873.1	1112	785.375	0	0
ENST00000641246.2	318	102.875	0	0
ENST00000514827.2	1712	1385.37	0	0
ENST00000634967.1	1493	1166.37	0	0
ENST00000634680.1	1421	1094.37	0	0
ENST00000606380.2	1637	1310.37	0	0
ENST00000616270.4	1132	805.375	0	0
ENST00000642324.1	3595	3268.37	2	0.0396896
ENST00000438700.8	2528	2201.37	0	0
ENST00000622555.1	1720	1393.37	0	0
ENST00000627256.2	14829	14502.4	17.662	0.0789914
ENST00000628539.1	656	329.375	1.77922	0.350362
ENST00000626903.1	404	85.6498	0	0
ENST00000629229.1	553	226.479	0	0
ENST00000621433.1	8003	7676.37	69.1807	0.58453
ENST00000377712.3	765	438.375	0	0
ENST00000637675.1	546	219.479	0	0
ENST00000502411.5	566	239.479	0	0
ENST00000496692.6	554	227.479	8.77464	2.50187
ENST00000466542.6	1070	743.375	0	0
ENST00000465075.6	769	442.375	0	0
ENST00000473530.6	1632	1305.37	21.776	1.08198
ENST00000473712.6	567	240.479	0	0
ENST00000482226.2	527	200.479	0	0
ENST00000467903.5	1101	774.375	130.379	10.9203
ENST00000507374.5	553	226.479	0	0
ENST00000508651.1	542	215.479	29.2171	8.79446
ENST00000611236.1	958	631.375	0	0
ENST00000543859.5	1507	1180.37	1.53775	0.0844977
ENST00000339924.12	1608	1281.37	0	0
ENST00000391729.1	677	350.375	0.209086	0.0387053
ENST00000457194.6	1984	1657.37	13	0.508746
ENST00000429712.5	1313	986.375	0	0
ENST00000493176.1	545	218.479	1.17589	0.349086
ENST00000420396.3	1240	913.375	0	0
ENST00000424348.1	959	632.375	0	0
ENST00000402588.6	937	610.375	0	0
ENST00000634759.1	1184	857.375	43.7935	3.31297
ENST00000621118.4	1112	785.375	0	0
ENST00000621713.1	1240	913.375	0	0
ENST00000619141.4	900	573.375	0	0
ENST00000621830.1	677	350.375	0	0
ENST00000425829.2	947	620.375	0	0
ENST00000622207.2	1030	703.375	0	0
ENST00000418689.1	945	618.375	0	0
ENST00000579578.6	1482	1155.37	0	0
ENST00000586762.2	590	263.375	0	0
ENST00000588823.1	622	295.375	0	0
ENST00000611850.4	1407	1080.37	0	0
ENST00000591655.3	1456	1129.37	0	0
ENST00000626647.1	2737	2410.37	0	0
ENST00000618570.1	1185	858.375	0	0
ENST00000610808.1	1322	995.375	0	0
ENST00000573400.1	939	612.375	0	0
ENST00000553483.3	931	604.375	0	0
ENST00000445557.1	926	599.375	0	0
ENST00000553765.2	945	618.375	14	1.46843
ENST00000439431.3	2898	2571.37	0.500131	0.0126153
ENST00000627926.2	12809	12482.4	0	0
ENST00000630506.1	656	329.375	1.77922	0.350362
ENST00000630053.1	404	85.6498	0	0
ENST00000626712.1	553	226.479	0	0
ENST00000619759.1	8003	7676.37	21.4171	0.18096
ENST00000435756.2	944	617.375	0	0
ENST00000440231.1	985	658.375	0	0
ENST00000641465.1	2883	2556.37	0	0
ENST00000631283.1	936	609.375	0	0
ENST00000522175.7	1931	1604.37	0	0
ENST00000519951.2	2268	1941.37	0	0
ENST00000508166.5	2164	1837.37	0	0
ENST00000503442.1	1232	905.375	0	0
ENST00000511446.2	2018	1691.37	15	0.575214
ENST00000504802.1	600	273.375	0	0
ENST00000508264.1	727	400.375	0	0
ENST00000613293.4	1233	906.375	0	0
ENST00000610628.4	2154	1827.37	0	0
ENST00000613512.4	1451	1124.37	23.6711	1.36548
ENST00000458137.5	1166	839.375	0	0
ENST00000375726.6	1306	979.375	0	0
ENST00000447913.5	819	492.375	6.27679	0.826837
ENST00000446862.5	1196	869.375	0	0
ENST00000441710.5	1168	841.375	0	0
ENST00000433738.5	709	382.375	0	0
ENST00000448103.5	1071	744.375	2.05216	0.178813
ENST00000417998.5	1401	1074.37	0	0
ENST00000494737.5	961	634.375	0	0
ENST00000508062.1	774	447.375	0	0
ENST00000422698.6	1685	1358.37	0	0
ENST00000574062.5	1655	1328.37	0	0
ENST00000575319.1	1738	1411.37	0	0
ENST00000576465.1	573	246.479	2.76367	0.72725
ENST00000573762.1	564	237.479	0.0912723	0.0249282
ENST00000614621.4	1504	1177.37	0	0
ENST00000619036.2	1734	1407.37	0	0
ENST00000571766.2	994	667.375	0	0
ENST00000613379.1	1322	995.375	0	0
ENST00000419783.2	1151	824.375	760.284	59.8176
ENST00000419349.2	1135	808.375	172.205	13.8169
ENST00000643797.1	708	381.375	37.6091	6.39616
ENST00000646881.1	589	262.375	130.719	32.3143
ENST00000496791.1	580	253.479	0	0
ENST00000620890.1	897	570.375	208.183	23.6735
ENST00000435101.1	692	365.375	0	0
ENST00000358097.8	1655	1328.37	0	0
ENST00000433992.2	1740	1413.37	0	0
ENST00000610593.4	1363	1036.37	0	0
ENST00000424775.1	573	246.479	2.76367	0.72725
ENST00000435688.1	564	237.479	0.0912723	0.0249282
ENST00000614967.4	1504	1177.37	0	0
ENST00000612115.1	1734	1407.37	0	0
ENST00000633377.1	1609	1282.37	58	2.93353
ENST00000633062.1	1329	1002.37	0	0
ENST00000632233.1	1606	1279.37	0	0
ENST00000570683.3	948	621.375	0	0
ENST00000621991.4	1256	929.375	0	0
ENST00000619816.1	677	350.375	0.209086	0.0387053
ENST00000534447.5	5330	5003.37	52.2839	0.677772
ENST00000534142.5	2012	1685.37	0	0
ENST00000533478.5	5669	5342.37	6.38887	0.0775654
ENST00000525539.5	7379	7052.37	0	0
ENST00000530363.5	1608	1281.37	0	0
ENST00000299598.11	5818	5491.37	0	0
ENST00000529079.1	574	247.479	0	0
ENST00000531391.5	1488	1161.37	11.0204	0.615463
ENST00000526632.5	2006	1679.37	0	0
ENST00000527937.1	4165	3838.37	4.01578	0.067858
ENST00000529791.1	552	225.479	0.590763	0.169936
ENST00000337114.8	3427	3100.37	0	0
ENST00000523857.5	3818	3491.37	0	0
ENST00000521053.5	3830	3503.37	0	0
ENST00000430863.5	4164	3837.37	0	0
ENST00000521161.5	613	286.375	0	0
ENST00000621837.1	4164	3837.37	0	0
ENST00000645657.1	2898	2571.37	0.500131	0.0126153
ENST00000634782.1	692	365.375	3.2384	0.574871
ENST00000634785.1	1655	1328.37	3.15017	0.153813
ENST00000635170.1	1740	1413.37	0	0
ENST00000635588.1	1363	1036.37	0	0
ENST00000635275.1	573	246.479	2.76367	0.72725
ENST00000634356.1	564	237.479	0.0912723	0.0249282
ENST00000635668.1	1504	1177.37	0	0
ENST00000635135.1	1734	1407.37	0	0
ENST00000638472.1	1608	1281.37	0	0
ENST00000640926.1	677	350.375	0.209086	0.0387053
ENST00000638933.1	1608	1281.37	0	0
ENST00000639960.1	677	350.375	0	0
ENST00000638401.1	1608	1281.37	0	0
ENST00000640180.1	677	350.375	0.209086	0.0387053
ENST00000639581.1	1608	1281.37	0	0
ENST00000639095.1	677	350.375	0	0
ENST00000618023.5	1608	1281.37	0	0
ENST00000639404.1	677	350.375	0	0
ENST00000640635.2	1608	1281.37	0	0
ENST00000640257.2	677	350.375	0.209086	0.0387053
ENST00000633705.1	760	433.375	2.07145	0.310019
ENST00000611116.1	976	649.375	184	18.3781
ENST00000390477.2	720	393.375	150	24.7322
ENST00000622053.4	755	428.375	167.857	25.4152
ENST00000632136.1	760	433.375	2.07145	0.310019
ENST00000466254.1	758	431.375	0	0
ENST00000443402.6	2730	2403.37	56.0381	1.51231
ENST00000436911.6	1013	686.375	38.9619	3.68177
ENST00000390565.1	52	41.8	0	0
ENST00000390326.2	33	29	0	0
ENST00000390239.2	37	26.8	8	19.3613
ENST00000463911.1	49	38.8	0	0
ENST00000488476.1	49	38.8	0	0
ENST00000461719.1	46	35.8	0	0
ENST00000633896.1	50	39.8	0	0
ENST00000390560.2	61	50.8	0	0
ENST00000390238.2	38	27.8	0	0
ENST00000390328.2	70	59.8	0	0
ENST00000390564.2	52	41.8	0	0
ENST00000390242.2	38	27.8	0	0
ENST00000390241.3	39	28.8	0	0
ENST00000634062.1	52	41.8	0	0
ENST00000390240.2	38	27.8	0	0
ENST00000390320.2	127	17.3598	0	0
ENST00000390322.2	175	37.1478	0	0
ENST00000390324.2	176	37.2247	0	0
ENST00000633501.1	51	40.8	4	6.35884
ENST00000631521.1	48	37.8	0	0
ENST00000390327.2	72	61.8	0	0
ENST00000390330.2	46	35.8	0	0
ENST00000631705.1	63	52.8	0	0
ENST00000632178.1	53	42.8	0	0
ENST00000641095.1	2594	2267.37	19.6777	0.562897
ENST00000390545.3	1116	789.375	21.8157	1.79252
ENST00000641978.1	2597	2270.37	7.61242	0.217472
ENST00000390543.3	1119	792.375	53.4224	4.37292
ENST00000641420.1	1485	1158.37	0	0
ENST00000390541.2	1412	1085.37	2	0.119517
ENST00000390548.6	2619	2292.37	15.6215	0.441993
ENST00000390549.6	1128	801.375	5642.39	456.673
ENST00000390542.6	1022	695.375	0	0
ENST00000621803.2	1114	787.375	558.214	45.983
ENST00000637539.2	1686	1359.37	32.8016	1.56507
ENST00000390559.6	1485	1158.37	939.599	52.6104
ENST00000641837.1	1310	983.375	72.9586	4.81211
ENST00000390547.3	1112	785.375	5952.21	491.564
ENST00000641136.1	2751	2424.37	16.7265	0.447489
ENST00000390551.6	1268	941.375	91.9505	6.33534
ENST00000390556.6	1678	1351.37	0	0
ENST00000613640.1	1155	828.375	0	0
ENST00000497872.4	1320	993.375	63.7975	4.16551
ENST00000390539.2	1071	744.375	325.89	28.396
ENST00000390331.3	441	115.119	9	5.07075
ENST00000390323.2	462	135.601	2032.05	971.961
ENST00000390321.2	460	133.669	861.902	418.221
ENST00000390237.2	523	196.479	10127	3343.04
ENST00000390325.2	462	135.601	817.949	391.237
ENST00000633714.1	1112	785.375	5952.21	491.564
ENST00000626472.2	1485	1158.37	939.599	52.6104
ENST00000632774.1	1266	939.375	1393.14	96.191
ENST00000622473.2	1071	744.375	640.924	55.8462
ENST00000610670.2	1412	1085.37	2	0.119517
ENST00000633698.1	1678	1351.37	0	0
ENST00000631539.1	2619	2292.37	15.6215	0.441993
ENST00000631466.1	1128	801.375	5642.39	456.673
ENST00000631402.1	1022	695.375	0	0
ENST00000618981.2	1119	792.375	53.4224	4.37292
ENST00000390636.2	437	111.276	10	5.82876
ENST00000390616.2	400	83.1011	0	0
ENST00000390609.3	432	106.921	6.5	3.94301
ENST00000632950.2	410	89.0573	0	0
ENST00000620613.1	314	101.928	0	0
ENST00000621595.1	312	102.547	0	0
ENST00000633987.1	589	262.375	17	4.20247
ENST00000617374.2	358	77.2182	0	0
ENST00000632209.1	353	81.3701	0	0
ENST00000438142.3	428	103.365	0	0
ENST00000390601.3	473	146.559	1.5	0.663829
ENST00000628219.1	534	207.479	0	0
ENST00000631869.1	353	81.3701	0	0
ENST00000633400.1	431	105.964	0	0
ENST00000633299.1	417	94.0797	4	2.75767
ENST00000557788.2	353	81.3701	0	0
ENST00000468494.1	390	76.8503	12.5	10.5498
ENST00000622410.2	353	81.3701	0	0
ENST00000390256.2	406	86.5107	8.5	6.37276
ENST00000490686.1	378	71.4472	5.5	4.99293
ENST00000390627.3	571	244.479	0	0
ENST00000390622.2	655	328.375	0.999574	0.197435
ENST00000390629.3	495	168.499	0	0
ENST00000390615.2	431	105.964	11	6.73305
ENST00000390624.3	432	106.921	0	0
ENST00000390612.3	425	100.801	0	0
ENST00000390605.2	410	89.0573	6	4.36978
ENST00000390604.2	425	100.801	0	0
ENST00000631943.1	402	84.4392	0	0
ENST00000455737.2	417	94.0797	0	0
ENST00000390593.2	415	92.4265	0	0
ENST00000424969.2	587	260.479	0	0
ENST00000390639.2	405	86.0011	0	0
ENST00000624687.1	411	89.7101	0	0
ENST00000390634.3	434	108.628	0	0
ENST00000390611.2	381	72.4903	0	0
ENST00000603660.1	431	105.964	0	0
ENST00000390619.2	425	100.801	0	0
ENST00000390618.2	426	101.76	0	0
ENST00000615784.2	353	81.3701	0	0
ENST00000421835.2	350	85.5272	0	0
ENST00000632980.1	432	106.921	0	0
ENST00000390318.2	403	85.2353	7	5.32668
ENST00000628287.1	466	139.574	105.537	49.0431
ENST00000618644.2	385	74.4414	7.5	6.53469
ENST00000630493.1	369	71.1803	0	0
ENST00000610349.2	407	87.1492	50	37.2121
ENST00000628968.1	374	70.994	0	0
ENST00000618026.2	393	78.8125	6	4.93781
ENST00000454421.2	431	105.964	0	0
ENST00000627132.1	384	74.0028	0	0
ENST00000462693.1	390	76.8503	0	0
ENST00000390265.2	440	114.119	0	0
ENST00000611734.1	324	101.551	0	0
ENST00000448155.2	376	71.0865	18.6489	17.0155
ENST00000390598.2	430	105.06	22	13.582
ENST00000390595.3	395	79.7171	0	0
ENST00000390283.2	414	91.9809	146	102.952
ENST00000390630.3	457	130.669	0	0
ENST00000390610.2	411	89.7101	37	26.7509
ENST00000390632.2	427	102.521	0	0
ENST00000390626.2	410	89.0573	97	70.6448
ENST00000433072.2	437	111.276	9	5.24588
ENST00000621503.1	303	102.091	0	0
ENST00000390628.3	414	91.9809	0	0
ENST00000390625.3	439	113.119	7.5	4.30034
ENST00000390603.2	437	111.276	60	34.9726
ENST00000390597.3	378	71.4472	0	0
ENST00000626108.1	353	81.3701	0	0
ENST00000390621.3	411	89.7101	0	0
ENST00000632099.1	353	81.3701	0	0
ENST00000390633.2	412	90.371	0	0
ENST00000390607.2	430	105.06	3	1.85209
ENST00000390602.3	430	105.06	0.5	0.308682
ENST00000390594.3	417	94.0797	5	3.44709
ENST00000465170.1	398	81.51	0	0
ENST00000480492.1	398	81.51	0	0
ENST00000434710.1	434	108.628	3.99987	2.38825
ENST00000390617.2	366	71.7083	0	0
ENST00000390277.3	444	118.049	0	0
ENST00000390278.3	373	70.905	0	0
ENST00000468879.1	532	205.479	0	0
ENST00000471857.2	534	207.479	0	0
ENST00000443397.5	384	74.0028	0	0
ENST00000604066.1	353	81.3701	0	0
ENST00000629472.1	412	90.371	0	0
ENST00000627634.1	383	73.4663	0	0
ENST00000390297.3	467	140.574	0.0115076	0.00530955
ENST00000611391.1	376	71.0865	0	0
ENST00000484817.1	390	76.8503	0	0
ENST00000390270.2	445	119.037	1.17201	0.638599
ENST00000492446.1	378	71.4472	0	0
ENST00000453673.3	353	81.3701	0	0
ENST00000492167.1	400	83.1011	51.914	40.5188
ENST00000483158.1	392	78.0723	34	28.2462
ENST00000631826.1	411	89.7101	0	0
ENST00000632457.1	382	72.9114	0	0
ENST00000632630.1	432	106.921	6.5	3.94301
ENST00000495489.1	398	81.51	0	0
ENST00000632296.1	432	106.921	0	0
ENST00000496168.1	532	205.479	0.5	0.157827
ENST00000338912.5	353	81.3701	0	0
ENST00000632173.1	434	108.628	0	0
ENST00000631755.1	425	100.801	0	0
ENST00000632977.1	395	79.7171	0	0
ENST00000390304.2	377	71.2085	0	0
ENST00000390302.3	412	90.371	0	0
ENST00000390303.3	383	73.4663	0	0
ENST00000390305.2	380	72.2508	18	16.1588
ENST00000483379.1	532	205.479	0	0
ENST00000474213.1	395	79.7171	0	0
ENST00000464162.1	380	72.2508	0	0
ENST00000631710.1	433	107.759	0	0
ENST00000631807.1	420	96.2996	0	0
ENST00000632719.1	425	100.801	0	0
ENST00000390606.3	415	92.4265	0	0
ENST00000390247.2	445	119.037	0	0
ENST00000377032.5	371	71.0402	0	0
ENST00000491977.1	390	76.8503	2	1.68796
ENST00000612356.1	310	102.712	0	0
ENST00000498435.1	382	72.9114	0	0
ENST00000493819.1	409	88.3471	0	0
ENST00000354689.6	294	101.528	0	0
ENST00000558425.2	288	101.629	0	0
ENST00000620764.2	412	90.371	7.24122e-07	5.1971e-07
ENST00000633426.1	571	244.479	0	0
ENST00000632614.1	414	91.9809	0	0
ENST00000632960.1	457	130.669	0	0
ENST00000619078.2	495	168.499	0	0
ENST00000633833.1	402	84.4392	0	0
ENST00000390268.2	390	76.8503	0	0
ENST00000509129.1	353	81.3701	0	0
ENST00000390243.2	538	211.479	78	23.9224
ENST00000390271.2	371	71.0402	0	0
ENST00000417279.3	396	80.3847	0	0
ENST00000429992.2	332	99.0751	0	0
ENST00000560045.1	312	102.547	0	0
ENST00000479981.1	378	71.4472	0	0
ENST00000390252.2	442	116.119	49	27.3697
ENST00000622028.1	353	81.3701	0	0
ENST00000632882.1	414	91.9809	0	0
ENST00000390309.2	377	71.2085	29	26.4146
ENST00000390307.2	409	88.3471	0	0
ENST00000390244.2	408	87.9164	0	0
ENST00000632211.1	439	113.119	7.5	4.30034
ENST00000498574.1	398	81.51	0	0
ENST00000630556.1	353	81.3701	0	0
ENST00000390306.2	502	175.499	42	15.5222
ENST00000390287.2	365	72.5196	0	0
ENST00000640991.1	351	83.2482	0	0
ENST00000436451.2	409	88.3471	0	0
ENST00000453166.2	396	80.3847	0	0
ENST00000558026.1	306	102.085	0	0
ENST00000390313.3	356	78.979	0	0
ENST00000390312.2	402	84.4392	9	6.91316
ENST00000425181.3	350	85.5272	0	0
ENST00000633602.1	439	113.119	0	0
ENST00000614315.1	303	102.091	0	0
ENST00000632052.1	356	78.979	0	0
ENST00000633040.1	435	109.508	0.000133884	7.92977e-05
ENST00000633618.1	427	102.521	0	0
ENST00000612474.2	402	84.4392	4	3.07252
ENST00000632076.1	415	92.4265	0	0
ENST00000633147.1	412	90.371	4.4791e-08	3.2147e-08
ENST00000632959.1	439	113.119	4.57121e-08	2.62103e-08
