target_id	length	eff_length	est_counts	tpm
ENST00000417977.2	447	156.826	0.5	0.349866
ENST00000614171.1	374	84.3893	0	0
ENST00000390376.2	341	52.759	0	0
ENST00000390375.2	384	94.0689	0	0
ENST00000390374.3	392	101.934	0	0
ENST00000390373.2	344	55.6549	0	0
ENST00000390368.2	410	119.891	1.5	1.37295
ENST00000426318.2	395	104.913	0	0
ENST00000390367.3	364	74.863	0	0
ENST00000632512.1	455	164.826	0.5	0.332885
ENST00000535880.2	425	134.84	1	0.813824
ENST00000390464.2	353	64.3742	1	1.70466
ENST00000390465.2	395	104.913	0	0
ENST00000390460.1	327	40.3158	0	0
ENST00000390455.3	537	246.826	0	0
ENST00000390453.1	343	54.6829	1	2.00678
ENST00000617639.1	406	115.891	0	0
ENST00000390447.3	467	176.826	4	2.48235
ENST00000617347.1	406	115.891	0	0
ENST00000390431.3	338	49.8997	0	0
ENST00000390394.3	413	122.879	9.33333	8.33507
ENST00000390467.3	317	35.1307	0	0
ENST00000390450.3	464	173.826	2	1.2626
ENST00000390449.3	343	54.6829	9	18.061
ENST00000390444.1	329	41.8108	0	0
ENST00000390442.3	399	108.903	2	2.01531
ENST00000390438.2	469	178.826	0	0
ENST00000632829.1	411	120.891	0	0
ENST00000390397.2	381	91.1617	0.5	0.601878
ENST00000390362.1	343	54.6829	0	0
ENST00000390381.3	652	361.765	0.5	0.151668
ENST00000390399.3	387	96.9736	3	3.39483
ENST00000611520.1	428	137.84	0	0
ENST00000390364.3	412	121.879	1.5	1.35056
ENST00000390441.2	394	103.913	4	4.22414
ENST00000632432.1	406	115.891	0	0
ENST00000557168.1	337	48.9501	0	0
ENST00000390456.3	341	52.759	0	0
ENST00000634605.1	394	103.913	0	0
ENST00000634383.1	424	133.84	0	0
ENST00000390392.3	455	164.826	0.5	0.332885
ENST00000390454.2	403	112.903	1	0.971955
ENST00000390452.2	365	75.8251	0	0
ENST00000621643.1	102	58	0	0
ENST00000620569.1	409	118.891	0	0
ENST00000611787.1	392	101.934	0	0
ENST00000390377.1	347	58.5856	0	0
ENST00000390466.1	331	43.485	3	7.57064
ENST00000390461.2	349	60.5068	2	3.62724
ENST00000390446.3	440	149.826	0	0
ENST00000390443.3	561	270.826	2	0.810382
ENST00000390437.2	445	154.826	12	8.50525
ENST00000542354.1	392	101.934	0	0
ENST00000390393.3	552	261.826	3	1.25736
ENST00000390387.3	391	100.934	3	3.26163
ENST00000455382.2	421	130.854	0.5	0.41931
ENST00000547918.2	380	90.1707	0	0
ENST00000390439.2	410	119.891	4	3.6612
ENST00000390433.1	340	51.7856	5	10.5953
ENST00000390432.2	379	89.1976	1	1.23026
ENST00000390430.2	473	182.826	6	3.60133
ENST00000390429.3	337	48.9501	0	0
ENST00000390427.3	352	63.4001	3	5.19256
ENST00000390426.2	395	104.913	1	1.04597
ENST00000631835.1	421	130.854	0	0
ENST00000620773.1	347	58.5856	0	0
ENST00000390469.2	520	229.826	3	1.43243
ENST00000390445.2	484	193.826	5	2.83079
ENST00000390434.3	566	275.826	3	1.19354
ENST00000390428.3	404	113.903	0	0
ENST00000633283.1	387	96.9736	3	3.39483
ENST00000619125.2	364	74.863	8	11.7266
ENST00000634198.1	402	111.903	2.5	2.4516
ENST00000633092.1	381	91.1617	0.5	0.601878
ENST00000632638.1	552	261.826	0	0
ENST00000631663.1	344	55.6549	0	0
ENST00000631824.1	406	115.891	0	0
ENST00000390340.2	463	172.826	0	0
ENST00000390345.2	688	397.765	2	0.551765
ENST00000633384.1	652	361.765	0.5	0.151668
ENST00000633842.1	347	58.5856	0	0
ENST00000633796.1	374	84.3893	0	0
ENST00000633265.1	392	101.934	0	0
ENST00000631511.1	386	95.9928	1	1.14317
ENST00000632216.1	384	94.0689	0	0
ENST00000633072.1	410	119.891	1.5	1.37295
ENST00000634176.1	364	74.863	0	0
ENST00000632308.1	380	90.1707	0	0
ENST00000631557.1	401	110.903	0.5	0.494741
ENST00000610439.4	381	91.1617	0	0
ENST00000631559.1	428	137.84	0	0
ENST00000633244.1	347	58.5856	0	0
ENST00000444775.2	1735	1444.76	3	0.227863
ENST00000390346.2	537	246.826	3.31382	1.47329
ENST00000633790.1	343	54.6829	0	0
ENST00000631548.1	347	58.5856	0	0
ENST00000632425.1	407	116.891	0	0
ENST00000633963.1	390	99.9439	0	0
ENST00000426402.2	544	253.826	2	0.864657
ENST00000632248.1	412	121.879	1.5	1.35056
ENST00000633328.1	390	99.9439	2	2.19596
ENST00000633696.1	544	253.826	2	0.864657
ENST00000633292.1	409	118.891	0	0
ENST00000632560.1	347	58.5856	0	0
ENST00000390348.2	465	174.826	2	1.25538
ENST00000390344.2	552	261.826	7.68618	3.22142
ENST00000632187.1	350	61.4636	0	0
ENST00000632016.1	392	101.934	0	0
ENST00000631427.1	455	164.826	0	0
ENST00000632148.1	424	133.84	0	0
ENST00000631392.1	386	95.9928	0	0
ENST00000633472.1	365	75.8251	0	0
ENST00000631882.1	397	106.913	1	1.0264
ENST00000633575.1	395	104.913	0	0
ENST00000631639.1	478	187.826	0	0
ENST00000634111.1	392	101.934	0	0
ENST00000631471.1	344	55.6549	0	0
ENST00000632021.1	347	58.5856	0	0
ENST00000634123.1	343	54.6829	0	0
ENST00000390343.2	468	177.826	2	1.2342
ENST00000390341.2	512	221.826	8	3.95756
ENST00000634093.1	344	55.6549	0	0
ENST00000379435.3	416	125.879	0	0
ENST00000633313.1	347	58.5856	0	0
ENST00000632713.1	373	83.4228	0	0
ENST00000632422.1	391	100.934	3	3.26163
ENST00000632828.1	421	130.854	0.5	0.41931
ENST00000615270.1	1295	1004.76	0	0
ENST00000504970.1	935	644.765	0	0
ENST00000649616.1	940	649.765	0	0
ENST00000332217.5	990	699.765	0	0
ENST00000568934.1	921	630.765	0	0
ENST00000541415.2	2778	2487.76	0	0
ENST00000622436.1	921	630.765	0	0
ENST00000472952.3	1239	948.765	0	0
ENST00000607853.6	1684	1393.76	0	0
ENST00000619390.1	1504	1213.76	0	0
ENST00000618719.2	692	401.765	0	0
ENST00000629682.2	1576	1285.76	0	0
ENST00000620741.3	1738	1447.76	0	0
ENST00000627911.2	1363	1072.76	3.58528	0.366749
ENST00000625994.1	573	282.826	0	0
ENST00000628872.1	564	273.826	0.221943	0.088944
ENST00000617651.4	1734	1443.76	0	0
ENST00000616376.1	1504	1213.76	0	0
ENST00000616914.1	1295	1004.76	0	0
ENST00000641557.1	3409	3118.76	6	0.211115
ENST00000641057.1	3463	3172.76	5.70554e-08	1.97337e-09
ENST00000394191.3	1045	754.765	0	0
ENST00000429239.1	925	634.765	0	0
ENST00000641710.1	606	315.797	4.38697	1.52443
ENST00000641031.1	462	171.826	1.61303	1.03016
ENST00000615996.1	1563	1272.76	0	0
ENST00000446393.2	4888	4597.76	0	0
ENST00000641506.1	4376	4085.76	11.0257	0.296132
ENST00000649376.1	279	66.5468	0	0
ENST00000611873.1	1112	821.765	0	0
ENST00000641246.2	318	35.4116	0	0
ENST00000514827.2	1712	1421.76	0	0
ENST00000634967.1	1493	1202.76	0	0
ENST00000634680.1	1421	1130.76	0	0
ENST00000606380.2	1637	1346.76	0	0
ENST00000616270.4	1132	841.765	0	0
ENST00000642324.1	3595	3304.76	4.0207	0.133509
ENST00000438700.8	2528	2237.76	0	0
ENST00000622555.1	1720	1429.76	0	0
ENST00000627256.2	14829	14538.8	15.5372	0.117272
ENST00000628539.1	656	365.765	1	0.300019
ENST00000626903.1	404	113.903	0.426641	0.411035
ENST00000629229.1	553	262.826	0.25	0.104381
ENST00000621433.1	8003	7712.76	20.028	0.284957
ENST00000377712.3	765	474.765	0	0
ENST00000637675.1	546	255.826	0	0
ENST00000502411.5	566	275.826	6.6121	2.63059
ENST00000496692.6	554	263.826	10.0341	4.1736
ENST00000466542.6	1070	779.765	1.87308	0.263599
ENST00000465075.6	769	478.765	0	0
ENST00000473530.6	1632	1341.76	362.011	29.6071
ENST00000473712.6	567	276.826	0	0
ENST00000482226.2	527	236.826	0	0
ENST00000467903.5	1101	810.765	533.747	72.2423
ENST00000507374.5	553	262.826	6.25604	2.61205
ENST00000508651.1	542	251.826	60.2457	26.2528
ENST00000611236.1	958	667.765	0	0
ENST00000543859.5	1507	1216.76	130.103	11.7336
ENST00000339924.12	1608	1317.76	0	0
ENST00000391729.1	677	386.765	0	0
ENST00000457194.6	1984	1693.76	10.056	0.651512
ENST00000429712.5	1313	1022.76	0	0
ENST00000493176.1	545	254.826	0	0
ENST00000420396.3	1240	949.765	0	0
ENST00000424348.1	959	668.765	0	0
ENST00000402588.6	937	646.765	0	0
ENST00000634759.1	1184	893.765	19.9613	2.45085
ENST00000621118.4	1112	821.765	0	0
ENST00000621713.1	1240	949.765	0	0
ENST00000619141.4	900	609.765	0	0
ENST00000621830.1	677	386.765	0	0
ENST00000425829.2	947	656.765	0	0
ENST00000622207.2	1030	739.765	0	0
ENST00000418689.1	945	654.765	0	0
ENST00000579578.6	1482	1191.76	0	0
ENST00000586762.2	590	299.797	0	0
ENST00000588823.1	622	331.765	0	0
ENST00000611850.4	1407	1116.76	0	0
ENST00000591655.3	1456	1165.76	0	0
ENST00000626647.1	2737	2446.76	0	0
ENST00000618570.1	1185	894.765	0	0
ENST00000610808.1	1322	1031.76	0	0
ENST00000573400.1	939	648.765	0	0
ENST00000553483.3	931	640.765	0	0
ENST00000445557.1	926	635.765	0	0
ENST00000553765.2	945	654.765	0	0
ENST00000439431.3	2898	2607.76	0.500066	0.0210431
ENST00000627926.2	12809	12518.8	0	0
ENST00000630506.1	656	365.765	1	0.300019
ENST00000630053.1	404	113.903	0.426641	0.411035
ENST00000626712.1	553	262.826	0.25	0.104381
ENST00000619759.1	8003	7712.76	0	0
ENST00000435756.2	944	653.765	0	0
ENST00000440231.1	985	694.765	0	0
ENST00000641465.1	2883	2592.76	0	0
ENST00000631283.1	936	645.765	0	0
ENST00000522175.7	1931	1640.76	0	0
ENST00000519951.2	2268	1977.76	0	0
ENST00000508166.5	2164	1873.76	0	0
ENST00000503442.1	1232	941.765	1.51607	0.176655
ENST00000511446.2	2018	1727.76	0	0
ENST00000504802.1	600	309.797	0	0
ENST00000508264.1	727	436.765	0	0
ENST00000613293.4	1233	942.765	0.483932	0.056329
ENST00000610628.4	2154	1863.76	0	0
ENST00000613512.4	1451	1160.76	9.94107	0.939809
ENST00000458137.5	1166	875.765	0	0
ENST00000375726.6	1306	1015.76	0	0
ENST00000447913.5	819	528.765	0.275728	0.0572227
ENST00000446862.5	1196	905.765	0	0
ENST00000441710.5	1168	877.765	0	0
ENST00000433738.5	709	418.765	2.781	0.728755
ENST00000448103.5	1071	780.765	0	0
ENST00000417998.5	1401	1110.76	0	0
ENST00000494737.5	961	670.765	0	0
ENST00000508062.1	774	483.765	0.00220148	0.000499379
ENST00000422698.6	1685	1394.76	0	0
ENST00000574062.5	1655	1364.76	4.74171	0.381265
ENST00000575319.1	1738	1447.76	5.09434	0.386136
ENST00000576465.1	573	282.826	0	0
ENST00000573762.1	564	273.826	0.221943	0.088944
ENST00000614621.4	1504	1213.76	0	0
ENST00000619036.2	1734	1443.76	0	0
ENST00000571766.2	994	703.765	0	0
ENST00000613379.1	1322	1031.76	0	0
ENST00000419783.2	1151	860.765	970.179	123.685
ENST00000419349.2	1135	844.765	28.0078	3.63825
ENST00000643797.1	708	417.765	4.39086	1.15337
ENST00000646881.1	589	298.797	48.4223	17.7836
ENST00000496791.1	580	289.826	0	0
ENST00000620890.1	897	606.765	0	0
ENST00000435101.1	692	401.765	0	0
ENST00000358097.8	1655	1364.76	0	0
ENST00000433992.2	1740	1449.76	0	0
ENST00000610593.4	1363	1072.76	2.51157	0.256916
ENST00000424775.1	573	282.826	0	0
ENST00000435688.1	564	273.826	0.221943	0.088944
ENST00000614967.4	1504	1213.76	0	0
ENST00000612115.1	1734	1443.76	0	0
ENST00000633377.1	1609	1318.76	58.9897	4.90862
ENST00000633062.1	1329	1038.76	12.0102	1.26877
ENST00000632233.1	1606	1315.76	0.0001692	1.41115e-05
ENST00000570683.3	948	657.765	0	0
ENST00000621991.4	1256	965.765	0	0
ENST00000619816.1	677	386.765	0	0
ENST00000534447.5	5330	5039.76	24.6805	0.537395
ENST00000534142.5	2012	1721.76	11.7892	0.751382
ENST00000533478.5	5669	5378.76	0	0
ENST00000525539.5	7379	7088.76	0	0
ENST00000530363.5	1608	1317.76	0	0
ENST00000299598.11	5818	5527.76	22.8889	0.454387
ENST00000529079.1	574	283.826	0	0
ENST00000531391.5	1488	1197.76	7.39414	0.677433
ENST00000526632.5	2006	1715.76	0	0
ENST00000527937.1	4165	3874.76	0	0
ENST00000529791.1	552	261.826	0	0
ENST00000337114.8	3427	3136.76	0	0
ENST00000523857.5	3818	3527.76	0	0
ENST00000521053.5	3830	3539.76	0	0
ENST00000430863.5	4164	3873.76	0	0
ENST00000521161.5	613	322.765	0	0
ENST00000621837.1	4164	3873.76	0	0
ENST00000645657.1	2898	2607.76	0.500066	0.0210431
ENST00000634782.1	692	401.765	0	0
ENST00000634785.1	1655	1364.76	0	0
ENST00000635170.1	1740	1449.76	0	0
ENST00000635588.1	1363	1072.76	2.51157	0.256916
ENST00000635275.1	573	282.826	0	0
ENST00000634356.1	564	273.826	0.221943	0.088944
ENST00000635668.1	1504	1213.76	0	0
ENST00000635135.1	1734	1443.76	0	0
ENST00000638472.1	1608	1317.76	0	0
ENST00000640926.1	677	386.765	0	0
ENST00000638933.1	1608	1317.76	0	0
ENST00000639960.1	677	386.765	0	0
ENST00000638401.1	1608	1317.76	0	0
ENST00000640180.1	677	386.765	0	0
ENST00000639581.1	1608	1317.76	0	0
ENST00000639095.1	677	386.765	0	0
ENST00000618023.5	1608	1317.76	0	0
ENST00000639404.1	677	386.765	0	0
ENST00000640635.2	1608	1317.76	0	0
ENST00000640257.2	677	386.765	0	0
ENST00000633705.1	760	469.765	2.10413	0.491521
ENST00000611116.1	976	685.765	154	24.6431
ENST00000390477.2	720	429.765	28	7.14953
ENST00000622053.4	755	464.765	57.8959	13.6699
ENST00000632136.1	760	469.765	0	0
ENST00000466254.1	758	467.765	0	0
ENST00000443402.6	2730	2439.76	9.51898	0.428147
ENST00000436911.6	1013	722.765	13.481	2.0468
ENST00000390565.1	52	27	0	0
ENST00000390326.2	33	8	0	0
ENST00000390239.2	37	12	4	36.5788
ENST00000463911.1	49	24	0	0
ENST00000488476.1	49	24	0	0
ENST00000461719.1	46	21	0	0
ENST00000633896.1	50	25	0	0
ENST00000390560.2	61	36	0	0
ENST00000390238.2	38	13	9	75.9713
ENST00000390328.2	70	26	0	0
ENST00000390564.2	52	27	0	0
ENST00000390242.2	38	13	2	16.8825
ENST00000390241.3	39	14	1	7.83831
ENST00000634062.1	52	27	0	0
ENST00000390240.2	38	13	7	59.0888
ENST00000390320.2	127	11.7542	1.21887	11.3792
ENST00000390322.2	175	31.9755	0	0
ENST00000390324.2	176	32.5587	0	0
ENST00000633501.1	51	26	6	25.3238
ENST00000631521.1	48	23	1	4.77114
ENST00000390327.2	72	28	0	0
ENST00000390330.2	46	21	0	0
ENST00000631705.1	63	38	8	23.1024
ENST00000632178.1	53	28	0	0
ENST00000641095.1	2594	2303.76	3.47127	0.165349
ENST00000390545.3	1116	825.765	98.7032	13.1167
ENST00000641978.1	2597	2306.76	41.8937	1.99295
ENST00000390543.3	1119	828.765	328.467	43.4921
ENST00000641420.1	1485	1194.76	0	0
ENST00000390541.2	1412	1121.76	0	0
ENST00000390548.6	2619	2328.76	3.80171	0.179145
ENST00000390549.6	1128	837.765	9168.72	1200.98
ENST00000390542.6	1022	731.765	0.95749	0.143586
ENST00000621803.2	1114	823.765	1341.24	178.67
ENST00000637539.2	1686	1395.76	15.3892	1.20992
ENST00000390559.6	1485	1194.76	1747.81	160.532
ENST00000641837.1	1310	1019.76	50.6015	5.4452
ENST00000390547.3	1112	821.765	11771.3	1571.91
ENST00000641136.1	2751	2460.76	4.20246	0.187406
ENST00000390551.6	1268	977.765	159.271	17.8753
ENST00000390556.6	1678	1387.76	0	0
ENST00000613640.1	1155	864.765	208	26.3946
ENST00000497872.4	1320	1029.76	20.8821	2.22529
ENST00000390539.2	1071	780.765	1845.87	259.436
ENST00000390331.3	441	150.826	2	1.45514
ENST00000390323.2	462	171.826	2029.53	1296.15
ENST00000390321.2	460	169.826	568.294	367.214
ENST00000390237.2	523	232.826	12752	6010.31
ENST00000390325.2	462	171.826	1684.23	1075.63
ENST00000633714.1	1112	821.765	11771.3	1571.91
ENST00000626472.2	1485	1194.76	1747.81	160.532
ENST00000632774.1	1266	975.765	1442.02	162.172
ENST00000622473.2	1071	780.765	2477.01	348.144
ENST00000610670.2	1412	1121.76	47	4.59776
ENST00000633698.1	1678	1387.76	0	0
ENST00000631539.1	2619	2328.76	3.80171	0.179145
ENST00000631466.1	1128	837.765	9168.72	1200.98
ENST00000631402.1	1022	731.765	0.95749	0.143586
ENST00000618981.2	1119	828.765	328.467	43.4921
ENST00000390636.2	437	146.826	9	6.7265
ENST00000390616.2	400	109.903	0	0
ENST00000390609.3	432	141.84	12	9.28392
ENST00000632950.2	410	119.891	0	0
ENST00000620613.1	314	34.5859	0	0
ENST00000621595.1	312	34.8386	0	0
ENST00000633987.1	589	298.797	0.00323626	0.00118855
ENST00000617374.2	358	69.1236	24	38.1009
ENST00000632209.1	353	64.3742	0	0
ENST00000438142.3	428	137.84	0	0
ENST00000390601.3	473	182.826	2.5	1.50055
ENST00000628219.1	534	243.826	0	0
ENST00000631869.1	353	64.3742	0	0
ENST00000633400.1	431	140.84	1.2	0.934984
ENST00000633299.1	417	126.879	35	30.2711
ENST00000557788.2	353	64.3742	0	0
ENST00000468494.1	390	99.9439	105.767	116.13
ENST00000622410.2	353	64.3742	0	0
ENST00000390256.2	406	115.891	14.1172	13.3675
ENST00000490686.1	378	88.2596	2.5	3.10834
ENST00000390627.3	571	280.826	3.5	1.36767
ENST00000390622.2	655	364.765	9.97223	3.00006
ENST00000390629.3	495	204.826	4.71867	2.52804
ENST00000390615.2	431	140.84	15.6	12.1548
ENST00000390624.3	432	141.84	5.5	4.25513
ENST00000390612.3	425	134.84	0	0
ENST00000390605.2	410	119.891	27	24.7131
ENST00000390604.2	425	134.84	0	0
ENST00000631943.1	402	111.903	0	0
ENST00000455737.2	417	126.879	0	0
ENST00000390593.2	415	124.879	0	0
ENST00000424969.2	587	296.826	3.99676	1.4776
ENST00000390639.2	405	114.903	1	0.955037
ENST00000624687.1	411	120.891	26.7826	24.3113
ENST00000390634.3	434	143.826	0	0
ENST00000390611.2	381	91.1617	17.9998	21.6674
ENST00000603660.1	431	140.84	1.2	0.934984
ENST00000390619.2	425	134.84	1.38934e-05	1.13068e-05
ENST00000390618.2	426	135.84	0	0
ENST00000615784.2	353	64.3742	0	0
ENST00000421835.2	350	61.4636	2	3.57077
ENST00000632980.1	432	141.84	52.9418	40.9589
ENST00000390318.2	403	112.903	6	5.83173
ENST00000628287.1	466	175.826	36.6733	22.8885
ENST00000618644.2	385	95.0594	21.5	24.8195
ENST00000630493.1	369	79.6696	0	0
ENST00000610349.2	407	116.891	48.5	45.5313
ENST00000628968.1	374	84.3893	0.5	0.650179
ENST00000618026.2	393	102.924	1.5	1.59929
ENST00000454421.2	431	140.84	0	0
ENST00000627132.1	384	94.0689	0	0
ENST00000462693.1	390	99.9439	0	0
ENST00000390265.2	440	149.826	5.19483	3.80481
ENST00000611734.1	324	38.2025	0	0
ENST00000448155.2	376	86.3466	56.9943	72.433
ENST00000390598.2	430	139.84	79	61.9933
ENST00000390595.3	395	104.913	0	0
ENST00000390283.2	414	123.879	58	51.3784
ENST00000390630.3	457	166.826	4.94467	3.25254
ENST00000390610.2	411	120.891	0	0
ENST00000390632.2	427	136.84	1	0.801929
ENST00000390626.2	410	119.891	67.6893	61.956
ENST00000433072.2	437	146.826	6	4.48433
ENST00000621503.1	303	40.5022	0	0
ENST00000390628.3	414	123.879	0.5	0.442917
ENST00000390625.3	439	148.826	15	11.0602
ENST00000390603.2	437	146.826	112	83.7075
ENST00000390597.3	378	88.2596	20.5	25.4884
ENST00000626108.1	353	64.3742	0	0
ENST00000390621.3	411	120.891	0	0
ENST00000632099.1	353	64.3742	0	0
ENST00000390633.2	412	121.879	0	0
ENST00000390607.2	430	139.84	0.0582346	0.0456982
ENST00000390602.3	430	139.84	0.5	0.392363
ENST00000390594.3	417	126.879	14	12.1084
ENST00000465170.1	398	107.903	0	0
ENST00000480492.1	398	107.903	4	4.06797
ENST00000434710.1	434	143.826	7.99538	6.1003
ENST00000390617.2	366	76.7638	0	0
ENST00000390277.3	444	153.826	0	0
ENST00000390278.3	373	83.4228	0	0
ENST00000468879.1	532	241.826	0	0
ENST00000471857.2	534	243.826	0	0
ENST00000443397.5	384	94.0689	0	0
ENST00000604066.1	353	64.3742	1.5	2.55699
ENST00000629472.1	412	121.879	0	0
ENST00000627634.1	383	93.1249	0	0
ENST00000390297.3	467	176.826	0.0820612	0.0509262
ENST00000611391.1	376	86.3466	2.54187	3.23041
ENST00000484817.1	390	99.9439	4	4.39192
ENST00000390270.2	445	154.826	12.9079	9.14871
ENST00000492446.1	378	88.2596	4	4.97334
ENST00000453673.3	353	64.3742	3	5.11399
ENST00000492167.1	400	109.903	227.546	227.202
ENST00000483158.1	392	101.934	77.5	83.4321
ENST00000631826.1	411	120.891	0	0
ENST00000632457.1	382	92.1434	0.000177776	0.000211719
ENST00000632630.1	432	141.84	12	9.28392
ENST00000495489.1	398	107.903	0.5	0.508497
ENST00000632296.1	432	141.84	5.5	4.25513
ENST00000496168.1	532	241.826	24	10.8908
ENST00000338912.5	353	64.3742	0	0
ENST00000632173.1	434	143.826	0	0
ENST00000631755.1	425	134.84	0	0
ENST00000632977.1	395	104.913	0	0
ENST00000390304.2	377	87.2859	19	23.8869
ENST00000390302.3	412	121.879	0	0
ENST00000390303.3	383	93.1249	0	0
ENST00000390305.2	380	90.1707	57	69.3681
ENST00000483379.1	532	241.826	0	0
ENST00000474213.1	395	104.913	5.46531	5.71655
ENST00000464162.1	380	90.1707	1.5	1.82548
ENST00000631710.1	433	142.826	2	1.53664
ENST00000631807.1	420	129.854	0	0
ENST00000632719.1	425	134.84	0	0
ENST00000390606.3	415	124.879	0.5	0.43937
ENST00000390247.2	445	154.826	0	0
ENST00000377032.5	371	81.613	0	0
ENST00000491977.1	390	99.9439	11.4035	12.5208
ENST00000612356.1	310	35.3811	0	0
ENST00000498435.1	382	92.1434	0.5	0.595465
ENST00000493819.1	409	118.891	8	7.38398
ENST00000354689.6	294	54.7937	0	0
ENST00000558425.2	288	62.3031	0	0
ENST00000620764.2	412	121.879	61.3107	55.2023
ENST00000633426.1	571	280.826	3.5	1.36767
ENST00000632614.1	414	123.879	0.5	0.442917
ENST00000632960.1	457	166.826	4.94467	3.25254
ENST00000619078.2	495	204.826	4.71867	2.52804
ENST00000633833.1	402	111.903	0	0
ENST00000390268.2	390	99.9439	0	0
ENST00000509129.1	353	64.3742	1	1.70466
ENST00000390243.2	538	247.826	675	298.887
ENST00000390271.2	371	81.613	0	0
ENST00000417279.3	396	105.913	1.25115	1.29631
ENST00000429992.2	332	44.2999	0	0
ENST00000560045.1	312	34.8386	0	0
ENST00000479981.1	378	88.2596	14	17.4067
ENST00000390252.2	442	151.826	63.3744	45.8055
ENST00000622028.1	353	64.3742	0	0
ENST00000632882.1	414	123.879	0	0
ENST00000390309.2	377	87.2859	138	173.494
ENST00000390307.2	409	118.891	0	0
ENST00000390244.2	408	117.891	0.5	0.465413
ENST00000632211.1	439	148.826	15	11.0602
ENST00000498574.1	398	107.903	2.50284	2.54537
ENST00000630556.1	353	64.3742	1.5	2.55699
ENST00000390306.2	502	211.826	14	7.25268
ENST00000390287.2	365	75.8251	1	1.44723
